,Flex_1,Flex_2,Flex_3,Flex_4,Flex_5,Yaw,Pitch,Roll,Gesture
3134,104.0,58.0,84.0,104.0,72.0,1.0,33.048072999999995,-20.520128,Fist
3135,108.0,58.0,82.0,104.0,72.0,1.0,32.596278999999996,-20.520256,Fist
3136,104.0,58.0,82.0,104.0,74.0,1.0,31.893805,-20.57144,Fist
3137,104.0,58.0,82.0,104.0,78.0,1.0,30.798325,-20.323764999999998,Fist
3138,104.0,58.0,82.0,104.0,72.0,1.0,28.805138,-20.088171,Fist
3139,104.0,58.0,86.0,104.0,72.0,1.0,28.240465000000004,-20.134838000000002,Fist
3140,104.0,56.0,82.0,104.0,72.0,1.0,27.594824,-20.238214000000003,Fist
3141,104.0,58.0,82.0,104.0,72.0,1.0,27.489264000000002,-20.312159,Fist
3142,104.0,58.0,82.0,104.0,72.0,1.0,27.575321000000002,-20.351345000000002,Fist
3143,36.0,18.0,-4.0,112.0,88.0,2.0,19.966499,-32.850964000000005,Finger Crossed
3144,40.0,18.0,-4.0,112.0,88.0,2.0,19.370214,-32.398159,Finger Crossed
3145,40.0,22.0,-4.0,112.0,88.0,2.0,19.332815,-32.48877,Finger Crossed
3146,40.0,24.0,-4.0,112.0,86.0,2.0,18.782201999999998,-32.681828,Finger Crossed
3147,38.0,18.0,-4.0,112.0,88.0,2.0,18.43329,-33.021797,Finger Crossed
3148,40.0,18.0,-4.0,112.0,88.0,2.0,18.645363,-33.771507,Finger Crossed
3149,40.0,18.0,-4.0,112.0,88.0,2.0,18.522854000000002,-33.997738,Finger Crossed
3150,40.0,18.0,-4.0,118.0,88.0,2.0,18.334888,-34.179897,Finger Crossed
3151,36.0,18.0,-6.0,112.0,80.0,2.0,17.676064,-34.646553000000004,Finger Crossed
3152,40.0,18.0,-4.0,112.0,88.0,2.0,18.263296,-34.760014,Finger Crossed
3153,-14.0,34.0,74.0,104.0,72.0,2.0,3.0745169999999997,70.866646,Cash
3154,-14.0,34.0,74.0,104.0,72.0,2.0,2.358151,69.860825,Cash
3155,-12.0,34.0,74.0,104.0,72.0,2.0,2.233539,70.474388,Cash
3156,-14.0,34.0,74.0,104.0,72.0,2.0,2.5203759999999997,70.578201,Cash
3157,-12.0,32.0,74.0,104.0,68.0,2.0,2.757396,70.74649000000001,Cash
3158,-12.0,34.0,74.0,104.0,70.0,2.0,2.770969,70.400444,Cash
3159,-12.0,34.0,74.0,104.0,72.0,2.0,2.634547,70.496796,Cash
3160,-12.0,34.0,78.0,104.0,72.0,2.0,2.618286,70.423859,Cash
3161,-12.0,32.0,74.0,104.0,68.0,2.0,2.733706,70.236809,Cash
3162,-10.0,34.0,80.0,104.0,72.0,2.0,2.714725,70.17903100000001,Cash
3163,12.0,-34.0,82.0,104.0,72.0,80.0,43.217503,35.868908000000005,One
3164,8.0,-32.0,86.0,104.0,72.0,80.0,43.391094,36.028209999999994,One
3165,12.0,-32.0,74.0,104.0,72.0,80.0,43.509159000000004,36.023734999999995,One
3166,12.0,-38.0,66.0,104.0,72.0,80.0,43.462536,35.970364000000004,One
3167,16.0,-30.0,80.0,104.0,70.0,80.0,43.272762,36.256535,One
3168,14.0,-30.0,82.0,104.0,70.0,80.0,43.306129,36.07756,One
3169,14.0,-30.0,82.0,104.0,72.0,80.0,43.169289,36.256588,One
3170,16.0,-30.0,82.0,104.0,76.0,80.0,42.602711,36.403679,One
3171,16.0,-30.0,82.0,104.0,72.0,80.0,42.253288,36.790596,One
3172,14.0,-30.0,82.0,104.0,72.0,80.0,42.058861,36.693264,One
3173,48.0,-46.0,-78.0,104.0,72.0,80.0,43.729141,40.262352,Two
3174,46.0,-46.0,-78.0,104.0,70.0,80.0,43.72485,40.150566,Two
3175,48.0,-42.0,-78.0,104.0,72.0,80.0,43.836754,39.925243,Two
3176,48.0,-38.0,-70.0,104.0,76.0,80.0,43.431908,39.728778999999996,Two
3177,48.0,-38.0,-70.0,104.0,72.0,80.0,42.796318,39.000614,Two
3178,48.0,-38.0,-70.0,104.0,72.0,80.0,42.788028999999995,38.962803,Two
3179,48.0,-38.0,-70.0,104.0,72.0,80.0,42.858486,38.986446,Two
3180,48.0,-38.0,-70.0,104.0,76.0,80.0,42.848178999999995,39.121456,Two
3181,48.0,-34.0,-68.0,104.0,70.0,80.0,42.942192,39.094189,Two
3182,48.0,-38.0,-68.0,104.0,72.0,80.0,42.948559,39.317493,Two
3183,60.0,-30.0,-88.0,-98.0,56.0,79.0,41.502224,45.351562,Three
3184,60.0,-30.0,-90.0,-100.0,48.0,79.0,41.748234000000004,45.158318,Three
3185,64.0,-30.0,-86.0,-92.0,60.0,79.0,41.439163,45.098789000000004,Three
3186,64.0,-30.0,-86.0,-88.0,62.0,79.0,41.745205,44.673031,Three
3187,72.0,-30.0,-80.0,-80.0,64.0,78.0,40.744156,44.798168,Three
3188,72.0,-30.0,-80.0,-80.0,64.0,78.0,40.89399,44.720387,Three
3189,64.0,-30.0,-86.0,-80.0,64.0,78.0,40.826099,44.666019,Three
3190,68.0,-30.0,-78.0,-76.0,64.0,78.0,40.725353000000005,44.63538,Three
3191,64.0,-30.0,-82.0,-80.0,64.0,78.0,40.747153999999995,44.555126,Three
3192,64.0,-30.0,-80.0,-80.0,62.0,78.0,40.734257,44.548439,Three
3193,64.0,-32.0,-68.0,-96.0,-66.0,79.0,44.413589,36.724315999999995,Four
3194,64.0,-34.0,-68.0,-92.0,-64.0,79.0,44.513228999999995,36.752621000000005,Four
3195,64.0,-34.0,-68.0,-96.0,-64.0,79.0,44.580383000000005,36.978867,Four
3196,64.0,-34.0,-68.0,-92.0,-64.0,79.0,44.490082,37.137271999999996,Four
3197,64.0,-38.0,-68.0,-88.0,-64.0,79.0,44.606472,37.180458,Four
3198,64.0,-32.0,-68.0,-88.0,-64.0,79.0,44.781242,37.168396,Four
3199,64.0,-34.0,-68.0,-88.0,-64.0,79.0,44.896027000000004,37.080231,Four
3200,64.0,-30.0,-68.0,-88.0,-64.0,79.0,44.775452,37.106789,Four
3201,64.0,-32.0,-66.0,-92.0,-64.0,79.0,45.190639000000004,36.844822,Four
3202,72.0,-30.0,-66.0,-88.0,-62.0,79.0,46.276184,35.81757,Four
3203,-48.0,-30.0,-58.0,-72.0,-58.0,78.0,52.721325,32.67334,Five
3204,-48.0,-32.0,-58.0,-72.0,-52.0,78.0,52.587132,32.798626,Five
3205,-48.0,-30.0,-58.0,-72.0,-52.0,78.0,52.577316,32.604393,Five
3206,-48.0,-34.0,-58.0,-64.0,-52.0,78.0,52.607231000000006,32.545784000000005,Five
3207,-48.0,-30.0,-58.0,-72.0,-56.0,78.0,52.375439,33.01849,Five
3208,-48.0,-30.0,-58.0,-72.0,-48.0,78.0,52.457413,32.857071000000005,Five
3209,-40.0,-30.0,-54.0,-64.0,-48.0,5.0,-0.021068,66.417763,Five
3210,-42.0,-30.0,-54.0,-64.0,-52.0,78.0,52.49279,32.917164,Five
3211,-36.0,-30.0,-54.0,-64.0,-48.0,78.0,52.650513000000004,32.491817,Five
3212,-34.0,-30.0,-58.0,-64.0,-48.0,78.0,52.471706000000005,32.721603,Five
3213,-14.0,50.0,-66.0,-98.0,-60.0,90.0,60.134884,12.11877,Excellent
3214,-14.0,50.0,-66.0,-96.0,-60.0,90.0,60.144718000000005,12.253852,Excellent
3215,-12.0,50.0,-64.0,-96.0,-60.0,90.0,60.176533,12.115878,Excellent
3216,-12.0,50.0,-64.0,-96.0,-56.0,90.0,60.172321,11.786432000000001,Excellent
3217,-14.0,50.0,-64.0,-96.0,-58.0,90.0,59.857491,11.750331,Excellent
3218,-14.0,50.0,-62.0,-96.0,-56.0,90.0,59.666203,11.702283999999999,Excellent
3219,-14.0,50.0,-66.0,-96.0,-58.0,90.0,59.504622999999995,11.878506,Excellent
3220,-12.0,50.0,-64.0,-96.0,-58.0,91.0,59.211967,11.912239999999999,Excellent
3221,-12.0,50.0,-62.0,-96.0,-58.0,90.0,58.6143,12.444496000000001,Excellent
3222,-14.0,50.0,-62.0,-90.0,-56.0,90.0,58.642254,12.4162,Excellent
3223,-22.0,-48.0,-62.0,-118.0,-56.0,8.0,66.54612,-0.786457,Stop
3224,-24.0,-48.0,-66.0,-120.0,-56.0,8.0,65.561981,1.5918139999999998,Stop
3225,-24.0,-50.0,-66.0,-120.0,-56.0,8.0,65.324875,3.7176720000000003,Stop
3226,-20.0,-50.0,-66.0,-118.0,-52.0,7.0,64.560112,3.263764,Stop
3227,-22.0,-46.0,-68.0,-118.0,-52.0,7.0,64.228622,3.255629,Stop
3228,-18.0,-46.0,-64.0,-116.0,-50.0,7.0,63.930725,3.255557,Stop
3229,-18.0,-46.0,-62.0,-116.0,-52.0,7.0,63.500942,3.493075,Stop
3230,-20.0,-50.0,-66.0,-118.0,-50.0,8.0,62.692161999999996,3.711358,Stop
3231,-20.0,-50.0,-66.0,-118.0,-52.0,8.0,62.672501000000004,3.653324,Stop
3232,-24.0,-46.0,-62.0,-116.0,-52.0,7.0,61.95367099999999,3.769246,Stop
3233,-88.0,66.0,66.0,74.0,64.0,92.0,20.221458,56.135899,Thumbs Up
3234,-88.0,66.0,66.0,76.0,64.0,92.0,19.684341,56.221680000000006,Thumbs Up
3235,-88.0,66.0,66.0,76.0,66.0,93.0,19.189854,56.216667,Thumbs Up
3236,-80.0,66.0,66.0,74.0,64.0,93.0,18.470509,56.350235,Thumbs Up
3237,-80.0,62.0,62.0,74.0,64.0,93.0,18.329926999999998,56.143299,Thumbs Up
3238,-80.0,62.0,64.0,74.0,64.0,93.0,17.316916,56.682064000000004,Thumbs Up
3239,-80.0,62.0,64.0,76.0,64.0,93.0,17.165194,56.414336999999996,Thumbs Up
3240,-78.0,64.0,66.0,74.0,60.0,5.0,17.027565,56.489899,Thumbs Up
3241,-78.0,64.0,64.0,74.0,64.0,5.0,16.075251,56.68563100000001,Thumbs Up
3242,-78.0,62.0,64.0,74.0,64.0,5.0,15.996701999999999,56.505337,Thumbs Up
3243,-16.0,50.0,66.0,72.0,48.0,89.0,-16.247201999999998,-72.223076,Thumbs Down
3244,-16.0,48.0,66.0,72.0,48.0,89.0,-16.27561,-71.946648,Thumbs Down
3245,-16.0,50.0,66.0,74.0,52.0,90.0,-15.777244,-71.938766,Thumbs Down
3246,-16.0,50.0,64.0,72.0,52.0,90.0,-15.524901999999999,-72.03067800000001,Thumbs Down
3247,-16.0,50.0,70.0,72.0,48.0,90.0,-15.416995000000002,-72.079041,Thumbs Down
3248,-18.0,50.0,64.0,70.0,48.0,90.0,-15.469180999999999,-72.14872700000001,Thumbs Down
3249,-16.0,48.0,66.0,72.0,48.0,90.0,-15.519914000000002,-72.143623,Thumbs Down
3250,-16.0,50.0,66.0,72.0,48.0,90.0,-15.771466,-71.922386,Thumbs Down
3251,-16.0,50.0,66.0,70.0,48.0,90.0,-15.735813,-71.921402,Thumbs Down
3252,-16.0,50.0,66.0,72.0,48.0,90.0,-15.707294000000001,-71.95882399999999,Thumbs Down
3253,8.0,-12.0,-26.0,0.0,14.0,8.0,-16.941198,24.565319,Come Here
3254,8.0,-12.0,-28.0,0.0,14.0,8.0,-16.709206,23.896805,Come Here
3255,8.0,-10.0,-28.0,0.0,14.0,8.0,-16.567738000000002,23.794262,Come Here
3256,12.0,-10.0,-28.0,0.0,14.0,8.0,-16.433023000000002,23.209944,Come Here
3257,8.0,-12.0,-28.0,0.0,14.0,8.0,-16.228628,22.901682,Come Here
3258,8.0,-10.0,-26.0,0.0,14.0,8.0,-16.543848,22.449829,Come Here
3259,8.0,-8.0,-26.0,0.0,14.0,8.0,-16.447798000000002,22.299337,Come Here
3260,14.0,-10.0,-28.0,0.0,14.0,8.0,-16.344765,22.124323,Come Here
3261,8.0,-10.0,-24.0,0.0,14.0,8.0,-16.284389,21.858057000000002,Come Here
3262,14.0,-12.0,-28.0,0.0,14.0,8.0,-16.453583,22.13695,Come Here
3263,12.0,-16.0,-30.0,-32.0,0.0,0.0,-50.832947,6.653897,Go Away
3264,8.0,-16.0,-30.0,-32.0,0.0,0.0,-48.349304,6.489892,Go Away
3265,8.0,-14.0,-30.0,-32.0,-2.0,0.0,-47.726555,5.497772,Go Away
3266,8.0,-14.0,-30.0,-32.0,-2.0,0.0,-47.599781,5.384926999999999,Go Away
3267,8.0,-14.0,-28.0,-24.0,0.0,0.0,-47.329659,5.855915,Go Away
3268,16.0,-12.0,-28.0,-20.0,0.0,0.0,-47.941196000000005,5.4767410000000005,Go Away
3269,8.0,-16.0,-30.0,-24.0,0.0,0.0,-47.8493,5.555179,Go Away
3270,8.0,-16.0,-30.0,-20.0,-2.0,0.0,-47.095325,5.747812000000001,Go Away
3271,8.0,-14.0,-30.0,-20.0,2.0,0.0,-46.34148,4.502461,Go Away
3272,8.0,-14.0,-28.0,-20.0,2.0,0.0,-44.829868,4.019787,Go Away
3273,24.0,62.0,64.0,96.0,86.0,1.0,7.498256,-11.42477,Fist
3274,24.0,62.0,64.0,96.0,78.0,1.0,7.508955,-11.612525,Fist
3275,28.0,64.0,64.0,96.0,86.0,1.0,6.777533999999999,-14.455891000000001,Fist
3276,28.0,60.0,64.0,96.0,86.0,1.0,6.488908,-14.29323,Fist
3277,32.0,62.0,64.0,96.0,78.0,1.0,6.087952,-14.470338,Fist
3278,8.0,60.0,64.0,96.0,86.0,1.0,5.5481110000000005,-14.490310000000001,Fist
3279,24.0,60.0,64.0,96.0,78.0,1.0,5.180561,-14.523403,Fist
3280,24.0,60.0,64.0,96.0,78.0,1.0,5.100344000000001,-14.401354999999999,Fist
3281,24.0,56.0,64.0,96.0,78.0,1.0,5.0351919999999994,-14.263084,Fist
3282,24.0,60.0,64.0,96.0,86.0,1.0,4.6450059999999995,-13.999455,Fist
3283,48.0,6.0,-8.0,104.0,86.0,1.0,26.328622999999997,-21.519392,Finger Crossed
3284,56.0,8.0,-8.0,104.0,78.0,1.0,25.886932,-21.573481,Finger Crossed
3285,56.0,8.0,-4.0,104.0,78.0,1.0,25.197617,-21.590609,Finger Crossed
3286,56.0,0.0,-10.0,104.0,78.0,1.0,24.835796,-21.391291,Finger Crossed
3287,56.0,8.0,-4.0,108.0,86.0,1.0,24.133528,-21.397076000000002,Finger Crossed
3288,38.0,4.0,-16.0,104.0,78.0,1.0,23.830431,-21.527126000000003,Finger Crossed
3289,40.0,8.0,-4.0,104.0,78.0,1.0,23.169367,-21.608057000000002,Finger Crossed
3290,56.0,8.0,-8.0,104.0,86.0,1.0,22.636425,-21.369514000000002,Finger Crossed
3291,40.0,8.0,-8.0,104.0,82.0,1.0,22.412622,-21.536104,Finger Crossed
3292,48.0,6.0,-4.0,104.0,82.0,1.0,22.067204999999998,-21.575489,Finger Crossed
3293,-4.0,22.0,40.0,80.0,74.0,7.0,3.1687279999999998,79.282028,Cash
3294,-6.0,20.0,40.0,80.0,74.0,7.0,3.399164,78.947975,Cash
3295,-4.0,22.0,36.0,80.0,78.0,7.0,3.1960330000000003,78.94883,Cash
3296,-4.0,24.0,36.0,80.0,76.0,7.0,2.856179,79.25946,Cash
3297,-4.0,24.0,36.0,80.0,74.0,7.0,2.822675,79.197411,Cash
3298,-2.0,24.0,38.0,88.0,78.0,7.0,2.8449150000000003,79.211128,Cash
3299,-4.0,24.0,40.0,80.0,78.0,8.0,2.249392,80.057335,Cash
3300,0.0,28.0,40.0,86.0,78.0,8.0,2.4922150000000003,79.941475,Cash
3301,0.0,24.0,40.0,88.0,78.0,8.0,2.537488,79.804482,Cash
3302,0.0,28.0,40.0,88.0,78.0,8.0,2.155319,79.96151,Cash
3303,52.0,-56.0,48.0,104.0,76.0,9.0,66.738884,3.178893,One
3304,52.0,-56.0,48.0,104.0,78.0,9.0,66.554161,3.712343,One
3305,56.0,-50.0,56.0,108.0,78.0,9.0,65.84013399999999,4.263143,One
3306,52.0,-50.0,48.0,104.0,76.0,9.0,66.246437,4.541334,One
3307,52.0,-48.0,48.0,104.0,78.0,8.0,66.23207099999999,5.306955,One
3308,54.0,-52.0,48.0,104.0,78.0,8.0,66.097038,5.114766,One
3309,54.0,-48.0,56.0,108.0,78.0,7.0,65.648262,5.789389,One
3310,56.0,-48.0,56.0,108.0,78.0,7.0,65.681587,6.387112999999999,One
3311,54.0,-48.0,54.0,108.0,78.0,7.0,65.376198,6.677045,One
3312,56.0,-48.0,52.0,108.0,78.0,7.0,65.306038,6.572911,One
3313,40.0,-72.0,-116.0,80.0,62.0,4.0,75.320389,10.662761999999999,Two
3314,40.0,-72.0,-114.0,80.0,62.0,3.0,74.561623,10.97994,Two
3315,40.0,-68.0,-114.0,74.0,62.0,3.0,74.60128,11.192894,Two
3316,40.0,-72.0,-112.0,80.0,64.0,3.0,74.43630999999999,11.272405000000001,Two
3317,44.0,-68.0,-104.0,78.0,62.0,3.0,74.351685,11.267285000000001,Two
3318,44.0,-68.0,-104.0,80.0,62.0,3.0,74.390526,11.363603999999999,Two
3319,46.0,-66.0,-104.0,80.0,62.0,3.0,74.046463,11.624566999999999,Two
3320,48.0,-64.0,-100.0,78.0,64.0,4.0,74.11704300000001,11.796142999999999,Two
3321,46.0,-68.0,-100.0,80.0,64.0,4.0,74.21254,11.772053,Two
3322,44.0,-64.0,-98.0,80.0,62.0,4.0,74.433807,11.727453,Two
3323,56.0,-58.0,-104.0,-120.0,26.0,6.0,65.340828,23.723372,Three
3324,56.0,-56.0,-100.0,-112.0,26.0,6.0,65.53555300000001,23.555784,Three
3325,56.0,-56.0,-100.0,-112.0,28.0,6.0,65.485817,23.622713,Three
3326,56.0,-56.0,-98.0,-112.0,30.0,6.0,65.504044,23.571259,Three
3327,56.0,-56.0,-96.0,-112.0,30.0,6.0,65.99353,22.863445000000002,Three
3328,56.0,-64.0,-98.0,-112.0,30.0,6.0,66.09783900000001,22.610912,Three
3329,58.0,-56.0,-96.0,-104.0,30.0,6.0,65.527283,22.495302,Three
3330,58.0,-56.0,-96.0,-106.0,30.0,6.0,65.505142,22.526129,Three
3331,56.0,-56.0,-96.0,-104.0,30.0,6.0,65.545654,22.482862,Three
3332,58.0,-56.0,-96.0,-104.0,30.0,6.0,65.775909,22.299463,Three
3333,60.0,-64.0,-94.0,-126.0,-90.0,7.0,73.209946,13.781067000000002,Four
3334,62.0,-64.0,-94.0,-124.0,-84.0,6.0,72.711838,14.252935999999998,Four
3335,60.0,-64.0,-94.0,-124.0,-82.0,6.0,72.70597099999999,14.227651999999999,Four
3336,60.0,-66.0,-94.0,-124.0,-90.0,6.0,72.709709,14.047891,Four
3337,64.0,-64.0,-92.0,-120.0,-74.0,5.0,71.360466,13.450211999999999,Four
3338,68.0,-56.0,-92.0,-116.0,-74.0,4.0,70.394814,13.917407,Four
3339,64.0,-60.0,-92.0,-116.0,-74.0,5.0,70.818848,14.053989000000001,Four
3340,64.0,-60.0,-92.0,-116.0,-70.0,5.0,71.091614,14.028394,Four
3341,64.0,-56.0,-92.0,-114.0,-66.0,5.0,71.158752,14.175373,Four
3342,64.0,-64.0,-92.0,-116.0,-66.0,5.0,71.392563,14.261775,Four
3343,-56.0,-64.0,-88.0,-100.0,-62.0,9.0,71.91452,11.797709,Five
3344,-50.0,-64.0,-88.0,-104.0,-64.0,8.0,72.059441,12.074432,Five
3345,-48.0,-64.0,-88.0,-104.0,-62.0,9.0,71.28887900000001,12.276966,Five
3346,-48.0,-64.0,-88.0,-104.0,-62.0,8.0,71.257339,12.417831,Five
3347,-48.0,-64.0,-88.0,-100.0,-62.0,8.0,71.073273,12.59658,Five
3348,-48.0,-64.0,-88.0,-104.0,-62.0,9.0,70.739914,12.758152,Five
3349,-48.0,-64.0,-88.0,-104.0,-62.0,9.0,70.320885,13.285739999999999,Five
3350,-48.0,-64.0,-88.0,-100.0,-62.0,9.0,70.35105899999999,13.299294,Five
3351,-48.0,-64.0,-90.0,-104.0,-60.0,9.0,70.716957,13.071195,Five
3352,-48.0,-64.0,-88.0,-100.0,-62.0,9.0,70.8535,12.733291,Five
3353,-8.0,20.0,-96.0,-112.0,-70.0,8.0,75.397316,4.787826,Excellent
3354,-8.0,20.0,-98.0,-112.0,-66.0,8.0,74.800598,2.808177,Excellent
3355,-6.0,16.0,-98.0,-112.0,-66.0,8.0,74.81681800000001,3.381204,Excellent
3356,-8.0,16.0,-96.0,-112.0,-66.0,7.0,74.980339,5.536772,Excellent
3357,-4.0,22.0,-96.0,-108.0,-62.0,7.0,73.929787,6.174930000000001,Excellent
3358,-6.0,22.0,-96.0,-104.0,-64.0,7.0,73.47518199999999,6.045186,Excellent
3359,-6.0,22.0,-96.0,-106.0,-64.0,7.0,73.380676,6.053319999999999,Excellent
3360,-8.0,22.0,-96.0,-104.0,-64.0,7.0,73.57354000000001,5.88756,Excellent
3361,-6.0,20.0,-96.0,-104.0,-62.0,6.0,73.66109499999999,4.724829,Excellent
3362,-6.0,22.0,-96.0,-106.0,-62.0,6.0,73.849533,4.4893089999999995,Excellent
3363,-56.0,-80.0,-92.0,-112.0,-64.0,1.0,80.540962,0.73093,Stop
3364,-56.0,-80.0,-90.0,-112.0,-60.0,1.0,80.714157,0.753864,Stop
3365,-60.0,-80.0,-94.0,-112.0,-64.0,1.0,80.680145,0.7089479999999999,Stop
3366,-56.0,-80.0,-92.0,-112.0,-62.0,1.0,80.487724,0.847349,Stop
3367,-56.0,-78.0,-90.0,-112.0,-58.0,0.0,80.22330500000001,0.9113110000000001,Stop
3368,-58.0,-80.0,-92.0,-112.0,-64.0,0.0,80.1381,0.947091,Stop
3369,-60.0,-80.0,-92.0,-112.0,-62.0,0.0,79.933868,0.970735,Stop
3370,-60.0,-80.0,-94.0,-112.0,-62.0,0.0,79.922714,0.8891379999999999,Stop
3371,-56.0,-78.0,-92.0,-112.0,-60.0,0.0,79.804672,0.8599680000000001,Stop
3372,-56.0,-78.0,-92.0,-112.0,-58.0,0.0,79.608734,0.9323530000000001,Stop
3373,-74.0,52.0,52.0,72.0,62.0,5.0,4.964123000000001,75.10067,Thumbs Up
3374,-72.0,50.0,48.0,72.0,62.0,5.0,5.124854,75.099571,Thumbs Up
3375,-72.0,48.0,48.0,72.0,62.0,5.0,5.390422,75.078918,Thumbs Up
3376,-72.0,52.0,48.0,72.0,62.0,5.0,5.7033629999999995,75.275307,Thumbs Up
3377,-72.0,52.0,48.0,72.0,62.0,5.0,5.927615,75.331192,Thumbs Up
3378,-72.0,50.0,48.0,70.0,60.0,5.0,5.718817,75.26679200000001,Thumbs Up
3379,-70.0,50.0,48.0,72.0,62.0,5.0,5.618749,75.232948,Thumbs Up
3380,-70.0,50.0,48.0,70.0,62.0,5.0,5.786646,75.153397,Thumbs Up
3381,-70.0,50.0,48.0,72.0,62.0,5.0,6.00453,75.105774,Thumbs Up
3382,-70.0,50.0,48.0,72.0,58.0,5.0,5.99581,75.10440799999999,Thumbs Up
3383,-40.0,56.0,56.0,80.0,66.0,6.0,-3.177028,-80.850525,Thumbs Down
3384,-40.0,56.0,56.0,80.0,66.0,6.0,-3.177028,-80.850525,Thumbs Down
3385,-40.0,56.0,56.0,80.0,66.0,6.0,-3.177028,-80.850525,Thumbs Down
3386,-40.0,56.0,56.0,80.0,66.0,6.0,-3.177028,-80.850525,Thumbs Down
3387,-40.0,56.0,56.0,80.0,70.0,6.0,-3.181137,-80.205688,Thumbs Down
3388,-42.0,56.0,48.0,80.0,70.0,6.0,-3.405562,-79.911865,Thumbs Down
3389,-40.0,58.0,56.0,80.0,70.0,6.0,-3.364603,-79.755066,Thumbs Down
3390,-40.0,56.0,56.0,80.0,70.0,6.0,-3.747951,-79.425629,Thumbs Down
3391,-40.0,56.0,56.0,80.0,72.0,6.0,-3.304995,-79.48288000000001,Thumbs Down
3392,-40.0,56.0,56.0,80.0,70.0,6.0,-3.292818,-79.81468199999999,Thumbs Down
3393,-10.0,-66.0,-96.0,-114.0,-80.0,37.0,11.395781,28.559936999999998,Come Here
3394,-10.0,-64.0,-96.0,-118.0,-80.0,37.0,11.471998,29.173448999999998,Come Here
3395,-8.0,-66.0,-90.0,-118.0,-80.0,37.0,11.167432000000002,29.955824,Come Here
3396,-10.0,-66.0,-90.0,-118.0,-80.0,37.0,10.885371000000001,30.013609000000002,Come Here
3397,-10.0,-66.0,-92.0,-118.0,-80.0,37.0,10.882104,29.695395,Come Here
3398,-10.0,-66.0,-90.0,-114.0,-80.0,37.0,10.932313,29.953647999999998,Come Here
3399,-10.0,-64.0,-88.0,-114.0,-80.0,50.0,24.313072000000002,54.405663,Come Here
3400,-8.0,-66.0,-90.0,-114.0,-80.0,37.0,10.96358,29.926596000000004,Come Here
3401,-8.0,-64.0,-88.0,-114.0,-80.0,37.0,11.007517,29.433868,Come Here
3402,-10.0,-62.0,-90.0,-110.0,-80.0,37.0,11.115033,29.557367,Come Here
3403,-8.0,-62.0,-68.0,-78.0,-40.0,0.0,-64.290009,4.492774,Go Away
3404,-10.0,-62.0,-68.0,-72.0,-40.0,0.0,-64.15773,4.569237,Go Away
3405,-8.0,-60.0,-66.0,-78.0,-40.0,0.0,-64.06663499999999,4.049759,Go Away
3406,-8.0,-62.0,-72.0,-78.0,-40.0,0.0,-63.438137,4.194637999999999,Go Away
3407,-6.0,-62.0,-68.0,-78.0,-40.0,0.0,-63.344887,4.105626,Go Away
3408,-4.0,-62.0,-66.0,-70.0,-34.0,0.0,-63.173409,4.228726,Go Away
3409,-8.0,-62.0,-72.0,-78.0,-40.0,0.0,-63.258415,4.226749,Go Away
3410,-8.0,-62.0,-72.0,-78.0,-40.0,0.0,-62.899406000000006,4.327756,Go Away
3411,-6.0,-62.0,-68.0,-78.0,-40.0,0.0,-63.160076000000004,3.306092,Go Away
3412,-8.0,-62.0,-72.0,-78.0,-40.0,0.0,-62.897263,3.367204,Go Away
3413,18.0,2.0,16.0,26.0,20.0,4.0,-8.65991,-6.747191,Fist
3414,16.0,4.0,12.0,26.0,24.0,4.0,-8.504002,-6.549216,Fist
3415,16.0,4.0,14.0,26.0,20.0,4.0,-9.169388,-6.7127479999999995,Fist
3416,12.0,2.0,12.0,26.0,20.0,4.0,-9.820855,-5.791043,Fist
3417,12.0,4.0,12.0,26.0,20.0,4.0,-9.997369,-6.338273,Fist
3418,20.0,6.0,12.0,28.0,22.0,4.0,-9.999552,-6.6722470000000005,Fist
3419,20.0,4.0,16.0,26.0,20.0,4.0,-9.801577,-7.410373,Fist
3420,20.0,4.0,16.0,30.0,22.0,4.0,-9.685736,-7.603713000000001,Fist
3421,20.0,2.0,16.0,26.0,20.0,4.0,-9.338299000000001,-7.278403,Fist
3422,20.0,2.0,14.0,26.0,20.0,4.0,-9.382696000000001,-7.557017999999999,Fist
3423,76.0,-62.0,-74.0,26.0,38.0,4.0,2.705514,-22.474363,Finger Crossed
3424,66.0,-62.0,-72.0,26.0,32.0,4.0,1.7715619999999999,-22.160751,Finger Crossed
3425,76.0,-62.0,-68.0,26.0,32.0,4.0,1.27296,-21.827959,Finger Crossed
3426,58.0,-62.0,-72.0,26.0,32.0,4.0,1.565361,-21.689638000000002,Finger Crossed
3427,74.0,-62.0,-68.0,26.0,32.0,4.0,1.22838,-21.946095,Finger Crossed
3428,76.0,-66.0,-72.0,26.0,32.0,4.0,1.380367,-22.328539000000003,Finger Crossed
3429,76.0,-62.0,-68.0,26.0,32.0,3.0,1.631163,-22.554192999999998,Finger Crossed
3430,74.0,-62.0,-68.0,26.0,32.0,4.0,1.9888299999999999,-22.424067,Finger Crossed
3431,68.0,-62.0,-72.0,26.0,32.0,4.0,1.8638099999999997,-22.485176,Finger Crossed
3432,74.0,-62.0,-68.0,26.0,32.0,4.0,2.3268310000000003,-22.195808,Finger Crossed
3433,0.0,-30.0,4.0,30.0,20.0,18.0,2.649979,77.13561999999999,Cash
3434,-4.0,-30.0,4.0,26.0,18.0,18.0,2.2994220000000003,77.022362,Cash
